zipcode,latitude,longitude,city,longitude,zcta,population,population_density,county_name,area_sq_miles
74301,36.68157,-95.23687,Vinita,OK,TRUE,11244,11.1,Craig,391.841
74330,36.4404,-95.26851,Adair,OK,TRUE,2353,9.4,Mayes,96.361
74331,36.64683,-94.9459,Afton,OK,TRUE,7058,22,Delaware,124.08
74332,36.52111,-95.23864,Big Cabin,OK,TRUE,1690,9.3,Craig,70.039
74333,36.79386,-95.08408,Bluejacket,OK,TRUE,1070,4.5,Craig,90.835
74337,36.14122,-95.33505,Chouteau,OK,TRUE,5109,20.5,Mayes,96.284
74338,36.26234,-94.71572,Colcord,OK,TRUE,5069,13.9,Delaware,141.1
74339,36.934,-94.87975,Commerce,OK,TRUE,2245,253.8,Ottawa,3.415
74340,36.4777,-95.01944,Disney,OK,TRUE,182,61.7,Mayes,1.139
74342,36.42227,-94.94113,Eucha,OK,TRUE,2039,10.5,Delaware,74.781
74343,36.74287,-94.825,Fairland,OK,TRUE,3183,19.2,Ottawa,64.154
74344,36.59604,-94.73845,Grove,OK,TRUE,14876,64.1,Delaware,89.572
74346,36.43427,-94.75066,Jay,OK,TRUE,8266,14,Delaware,227.176
74347,36.19573,-94.78525,Kansas,OK,TRUE,2757,20.3,Delaware,52.441
74349,36.51234,-95.02557,Ketchum,OK,TRUE,941,54.9,Craig,6.574
74350,36.46643,-95.04776,Langley,OK,TRUE,692,44,Mayes,6.077
74352,36.13693,-95.18783,Locust Grove,OK,TRUE,5862,18.3,Mayes,123.573
74354,36.88962,-94.88096,Miami,OK,TRUE,17208,36.1,Ottawa,184.264
74358,36.91798,-94.88052,North Miami,OK,TRUE,222,639.3,Ottawa,0.134
74359,36.16846,-94.85218,Oaks,OK,TRUE,309,54.3,Delaware,2.195
74360,36.9801,-94.83636,Picher,OK,TRUE,6,0.5,Ottawa,4.828
74361,36.30914,-95.30732,Pryor,OK,TRUE,17612,41.6,Mayes,163.49
74363,36.95341,-94.70965,Quapaw,OK,TRUE,2492,14.7,Ottawa,65.369
74364,36.19915,-94.95683,Rose,OK,TRUE,1931,7.6,Delaware,97.737
74365,36.29072,-95.05461,Salina,OK,TRUE,4277,20.1,Mayes,82.238
74366,36.37887,-95.04449,Spavinaw,OK,TRUE,1289,13.8,Mayes,36.036
74367,36.4222,-95.10674,Strang,OK,TRUE,624,11.4,Mayes,21.15
74368,36.20725,-94.84822,Twin Oaks,OK,TRUE,60,22.2,Delaware,1.044
74369,36.92237,-95.19776,Welch,OK,TRUE,1741,3.1,Craig,217.051
74370,36.76429,-94.68017,Wyandotte,OK,TRUE,3656,13.1,Ottawa,108.088
74401,35.72304,-95.45431,Muskogee,OK,TRUE,15951,55.5,Muskogee,110.985
74403,35.67427,-95.305,Muskogee,OK,TRUE,29217,102.8,Muskogee,109.658
74421,35.75928,-96.03615,Beggs,OK,TRUE,4360,12.8,Okmulgee,131.569
74422,35.64156,-95.69143,Boynton,OK,TRUE,841,4,Muskogee,80.928
74423,35.64251,-95.22339,Braggs,OK,TRUE,884,14.6,Muskogee,23.312
74425,35.17184,-95.62299,Canadian,OK,TRUE,1036,44.3,Pittsburg,9.027
74426,35.44553,-95.52759,Checotah,OK,TRUE,9712,17,McIntosh,220.576
74427,35.68638,-94.91056,Cookson,OK,TRUE,1342,13.6,Cherokee,37.999
74428,35.54835,-95.64683,Council Hill,OK,TRUE,808,5.7,McIntosh,54.444
74429,35.94872,-95.63065,Coweta,OK,TRUE,16622,76.2,Wagoner,84.238
74430,35.13175,-95.64826,Crowder,OK,TRUE,530,30.1,Pittsburg,6.787
74431,35.45743,-95.93934,Dewar,OK,TRUE,895,78.6,Okmulgee,4.397
74432,35.28371,-95.64911,Eufaula,OK,TRUE,9645,17.8,McIntosh,209.409
74434,35.78174,-95.20027,Fort Gibson,OK,TRUE,9611,30.1,Muskogee,123.162
74435,35.57862,-95.09405,Gore,OK,TRUE,3042,18.7,Sequoyah,62.849
74436,35.80034,-95.70175,Haskell,OK,TRUE,5057,13.7,Muskogee,142.461
74437,35.44825,-95.94417,Henryetta,OK,TRUE,8937,18.1,Okmulgee,190.256
74438,35.51382,-95.75935,Hitchita,OK,TRUE,447,8.2,McIntosh,21.101
74441,35.97458,-95.14613,Hulbert,OK,TRUE,5564,14.4,Cherokee,148.686
74442,35.12983,-95.8151,Indianola,OK,TRUE,790,4.5,Pittsburg,67.83
74445,35.62729,-95.82605,Morris,OK,TRUE,3051,14.5,Okmulgee,81.369
74446,35.85117,-95.32264,Okay,OK,TRUE,436,126.3,Wagoner,1.333
74447,35.64975,-96.00628,Okmulgee,OK,TRUE,15786,26.3,Okmulgee,231.76
74450,35.59714,-95.47541,Oktaha,OK,TRUE,1698,9.8,Muskogee,66.589
74451,35.72886,-95.00166,Park Hill,OK,TRUE,4023,17.6,Cherokee,88.391
74452,36.12137,-95.06829,Peggs,OK,TRUE,279,4.2,Cherokee,25.77
74454,35.85464,-95.51253,Porter,OK,TRUE,2831,10.3,Wagoner,105.842
74455,35.36238,-95.26867,Porum,OK,TRUE,2346,7.8,Muskogee,115.896
74456,35.71083,-95.99262,Preston,OK,TRUE,78,121.5,Okmulgee,0.251
74457,36.03063,-94.82065,Proctor,OK,TRUE,447,2.4,Cherokee,72.221
74458,35.88231,-95.58786,Redbird,OK,TRUE,194,29.3,Wagoner,2.559
74459,35.51878,-95.49217,Rentiesville,OK,TRUE,54,20.9,McIntosh,0.997
74460,35.50473,-95.96452,Schulter,OK,TRUE,377,69.2,Okmulgee,2.104
74462,35.28328,-95.15041,Stigler,OK,TRUE,7114,10.3,Haskell,267.859
74463,35.76943,-95.54843,Taft,OK,TRUE,2115,147.7,Muskogee,5.528
74464,35.94419,-94.97365,Tahlequah,OK,TRUE,31116,47.3,Cherokee,253.832
74467,35.96681,-95.39181,Wagoner,OK,TRUE,14400,36.1,Wagoner,154.061
74468,35.62121,-95.59025,Wainwright,OK,TRUE,260,8.3,Muskogee,12.134
74469,35.5083,-95.31545,Warner,OK,TRUE,2221,16.1,Muskogee,53.178
74470,35.47906,-95.16879,Webbers Falls,OK,TRUE,1374,6.6,Muskogee,80.396
74471,35.82749,-94.86454,Welling,OK,TRUE,1475,12.4,Cherokee,46.007
74472,35.25028,-95.263,Whitefield,OK,TRUE,596,17.8,Haskell,12.948
74477,36.00394,-95.26644,Wagoner,OK,TRUE,0,0,Wagoner,0.037
74501,34.98501,-95.78597,Mcalester,OK,TRUE,28616,20.1,Pittsburg,550.664
74521,34.66222,-95.09934,Albion,OK,TRUE,54,88.4,Pushmataha,0.236
74522,34.88253,-95.6767,Alderson,OK,TRUE,128,9.3,Pittsburg,5.337
74523,34.25171,-95.60018,Antlers,OK,TRUE,5817,8.3,Pushmataha,270.868
74525,34.33441,-96.05563,Atoka,OK,TRUE,10431,9.3,Atoka,432.919
74528,34.71644,-95.723,Blanco,OK,TRUE,144,1.9,Pittsburg,29.956
74530,34.42677,-96.5152,Bromide,OK,TRUE,177,3,Johnston,22.799
74531,34.8777,-96.24035,Calvin,OK,TRUE,834,3.1,Hughes,102.933
74533,34.20521,-96.18893,Caney,OK,TRUE,891,8,Atoka,43.1
74534,34.61965,-96.36634,Centrahoma,OK,TRUE,144,1.9,Coal,28.518
74535,34.48384,-96.44202,Clarita,OK,TRUE,92,7.7,Coal,4.593
74536,34.55697,-95.45955,Clayton,OK,TRUE,1364,1.7,Pushmataha,301.25
74538,34.57453,-96.25575,Coalgate,OK,TRUE,3957,4.2,Coal,365.899
74540,34.55776,-95.70167,Daisy,OK,TRUE,173,1.7,Atoka,39.461
74543,34.35927,-95.37907,Finley,OK,TRUE,367,1.1,Pushmataha,124.327
74546,34.85186,-95.58001,Haileyville,OK,TRUE,597,99,Pittsburg,2.329
74547,34.81019,-95.59782,Hartshorne,OK,TRUE,2815,10.4,Pittsburg,104.183
74549,34.57483,-94.90993,Honobia,OK,TRUE,118,0.7,Le Flore,63.814
74552,35.11282,-95.24734,Kinta,OK,TRUE,980,4.3,Haskell,88.841
74553,34.70808,-95.91859,Kiowa,OK,TRUE,1382,6.8,Pittsburg,78.854
74554,34.92552,-95.7203,Krebs,OK,TRUE,1917,255.5,Pittsburg,2.892
74555,34.2459,-95.96944,Lane,OK,TRUE,671,5.7,Atoka,45.626
74556,34.46102,-96.19878,Lehigh,OK,TRUE,257,17,Coal,5.851
74557,34.40355,-95.69344,Moyers,OK,TRUE,539,1.6,Pushmataha,127.382
74558,34.49174,-95.15081,Nashoba,OK,TRUE,383,1.9,Pushmataha,77.081
74560,34.64717,-95.74679,Pittsburg,OK,TRUE,435,0.8,Pittsburg,205.792
74561,35.12489,-95.42929,Quinton,OK,TRUE,1950,5.8,Pittsburg,129.611
74562,34.29683,-95.29637,Rattan,OK,TRUE,724,2.5,Pushmataha,109.668
74563,34.97903,-95.07556,Red Oak,OK,TRUE,1910,3.6,Latimer,206.691
74565,34.82222,-95.83301,Savanna,OK,TRUE,446,24.4,Pittsburg,7.044
74567,34.44871,-95.35575,Snow,OK,TRUE,79,1.1,Pushmataha,26.816
74569,34.47921,-95.90315,Stringtown,OK,TRUE,584,1.2,Atoka,184.864
74570,34.86574,-96.10432,Stuart,OK,TRUE,1358,3.3,Hughes,157.471
74571,34.71915,-95.04948,Talihina,OK,TRUE,3285,5.2,Latimer,243.233
74572,34.63831,-96.42594,Tupelo,OK,TRUE,803,7.1,Coal,43.881
74574,34.67885,-95.27335,Tuskahoma,OK,TRUE,1109,3,Pushmataha,145.039
74576,34.67046,-96.04259,Wardville,OK,TRUE,209,1.4,Atoka,56.886
74577,34.71967,-94.85689,Whitesboro,OK,TRUE,259,3.5,Le Flore,28.855
74578,34.90045,-95.34872,Wilburton,OK,TRUE,5668,6.9,Latimer,317.402
74601,36.70436,-97.14604,Ponca City,OK,TRUE,18916,45.5,Kay,160.391
74604,36.69672,-96.98132,Ponca City,OK,TRUE,12189,35.1,Kay,134.085
74630,36.49736,-97.4296,Billings,OK,TRUE,890,2.8,Noble,123.889
74631,36.79858,-97.30585,Blackwell,OK,TRUE,6689,25,Kay,103.376
74632,36.93958,-97.34144,Braman,OK,TRUE,553,2,Kay,105.156
74633,36.70478,-96.79216,Burbank,OK,TRUE,557,2.4,Osage,90.716
74636,36.82257,-97.52222,Deer Creek,OK,TRUE,189,1.4,Grant,53.834
74637,36.59083,-96.68172,Fairfax,OK,TRUE,1510,3.2,Osage,182.631
74640,36.56589,-97.65032,Hunter,OK,TRUE,327,1.3,Garfield,95.7
74641,36.8181,-96.85709,Kaw City,OK,TRUE,552,5.8,Kay,37.013
74643,36.68457,-97.55379,Lamont,OK,TRUE,512,1.7,Grant,116.579
74644,36.55713,-97.09768,Marland,OK,TRUE,597,2.7,Noble,84.346
74646,36.82498,-97.43993,Nardin,OK,TRUE,289,2.1,Kay,54.045
74647,36.91601,-97.00272,Newkirk,OK,TRUE,3534,4.9,Kay,278.79
74650,36.47993,-96.72282,Ralston,OK,TRUE,608,1.4,Osage,168.745
74651,36.46985,-97.17197,Red Rock,OK,TRUE,849,2.2,Noble,146.264
74652,36.85639,-96.65438,Shidler,OK,TRUE,793,1.2,Osage,255.418
74653,36.64683,-97.3442,Tonkawa,OK,TRUE,3710,12.8,Kay,112.172
74701,34.00974,-96.3769,Durant,OK,TRUE,27497,60.1,Bryan,176.628
74720,33.83141,-96.37768,Achille,OK,TRUE,401,86.1,Bryan,1.798
74721,33.87977,-96.16266,Albany,OK,TRUE,0,0,Bryan,0.038
74722,34.38938,-94.91671,Battiest,OK,TRUE,141,3.9,McCurtain,14.02
74723,33.98958,-96.0233,Bennington,OK,TRUE,1302,2.7,Bryan,184.255
74724,34.33926,-94.85833,Bethel,OK,TRUE,132,1.9,McCurtain,26.342
74726,33.94966,-96.18135,Bokchito,OK,TRUE,2065,5.3,Bryan,151.34
74727,34.01907,-95.86018,Boswell,OK,TRUE,2168,3.8,Choctaw,219.436
74728,34.15411,-94.81959,Broken Bow,OK,TRUE,10977,10.6,McCurtain,401.318
74729,34.14674,-96.25289,Caddo,OK,TRUE,2668,6.7,Bryan,153.802
74730,33.90466,-96.43361,Calera,OK,TRUE,5807,35.2,Bryan,63.734
74731,33.8753,-96.57313,Cartwright,OK,TRUE,1646,48.9,Bryan,12.991
74733,33.83053,-96.47546,Colbert,OK,TRUE,3069,22.7,Bryan,52.31
74734,34.0888,-94.54786,Eagletown,OK,TRUE,858,2.2,McCurtain,153.071
74735,34.10142,-95.25595,Fort Towson,OK,TRUE,2027,3.8,Choctaw,205.09
74736,33.92436,-94.98772,Garvin,OK,TRUE,947,5.2,McCurtain,70.784
74737,34.0311,-94.8995,Golden,OK,TRUE,27,11.3,McCurtain,0.92
74738,33.90131,-95.444,Grant,OK,TRUE,375,5.1,Choctaw,28.648
74740,33.7938,-94.59614,Haworth,OK,TRUE,1959,3,McCurtain,255.326
74741,33.79571,-96.29281,Hendrix,OK,TRUE,810,5.3,Bryan,59.252
74743,34.00647,-95.5107,Hugo,OK,TRUE,8075,13.5,Choctaw,230.104
74745,33.86017,-94.81319,Idabel,OK,TRUE,9720,21.9,McCurtain,171.602
74747,33.75491,-96.31612,Kemp,OK,TRUE,313,4.5,Bryan,27.138
74748,34.16082,-96.44879,Kenefic,OK,TRUE,572,4.7,Johnston,47.338
74750,33.98514,-95.01175,Millerton,OK,TRUE,170,86.4,McCurtain,0.746
74753,33.90777,-96.53496,Platter,OK,TRUE,0,0,Bryan,0.13
74754,34.19367,-95.12231,Ringold,OK,TRUE,541,4,McCurtain,51.656
74755,34.11799,-95.14196,Rufe,OK,TRUE,186,6.6,McCurtain,10.879
74756,34.07049,-95.37367,Sawyer,OK,TRUE,754,6.7,Choctaw,43.308
74759,34.06088,-95.71278,Soper,OK,TRUE,1024,3.1,Choctaw,125.572
74760,34.15996,-95.3612,Spencerville,OK,TRUE,108,3.8,Pushmataha,11.111
74761,34.00938,-95.20134,Swink,OK,TRUE,72,19.1,Choctaw,1.454
74764,34.09405,-95.05512,Valliant,OK,TRUE,3582,7.5,McCurtain,183.711
74766,34.08597,-94.97271,Wright City,OK,TRUE,1100,8.8,McCurtain,48.05
74801,35.31749,-96.96824,Shawnee,OK,TRUE,21967,114.5,Pottawatomie,74.085
74804,35.39358,-96.92399,Shawnee,OK,TRUE,23227,89.5,Pottawatomie,100.259
74820,34.80691,-96.71348,Ada,OK,TRUE,31943,43.2,Pontotoc,285.576
74824,35.8873,-96.87358,Agra,OK,TRUE,1482,14.1,Lincoln,40.487
74825,34.80591,-96.4028,Allen,OK,TRUE,1788,4.5,Pontotoc,154.463
74826,35.01735,-96.90606,Asher,OK,TRUE,1177,5.8,Pottawatomie,77.711
74827,34.94101,-96.34208,Atwood,OK,TRUE,330,3.4,Hughes,37.117
74829,35.51332,-96.47392,Boley,OK,TRUE,1678,11.7,Okfuskee,55.531
74830,35.14452,-96.66464,Bowlegs,OK,TRUE,148,49.7,Seminole,1.149
74831,34.89841,-97.04298,Byars,OK,TRUE,743,4.1,McClain,69.707
74832,35.82534,-97.01077,Carney,OK,TRUE,930,11.9,Lincoln,30.24
74833,35.58262,-96.41193,Castle,OK,TRUE,574,4.9,Okfuskee,45.103
74834,35.6961,-96.87902,Chandler,OK,TRUE,7952,17.2,Lincoln,178.569
74836,34.44436,-96.62581,Connerville,OK,TRUE,164,3.8,Johnston,16.617
74837,35.34321,-96.4561,Cromwell,OK,TRUE,153,182.5,Seminole,0.324
74839,35.2413,-96.04642,Dustin,OK,TRUE,662,2.4,Hughes,107.428
74840,35.30488,-96.7665,Earlsboro,OK,TRUE,1827,11.6,Seminole,60.905
74842,34.6166,-96.61456,Fittstown,OK,TRUE,187,5.3,Pontotoc,13.605
74843,34.65763,-96.7125,Fitzhugh,OK,TRUE,324,3.8,Pontotoc,33.185
74844,34.87421,-96.58869,Francis,OK,TRUE,332,142,Pontotoc,0.903
74845,35.25856,-95.88302,Hanna,OK,TRUE,383,1.5,McIntosh,95.458
74848,35.08197,-96.34804,Holdenville,OK,TRUE,8020,12,Hughes,257.651
74849,34.9846,-96.73597,Konawa,OK,TRUE,2727,8.3,Seminole,126.746
74850,35.11169,-96.09045,Lamar,OK,TRUE,247,1.7,Hughes,55.375
74851,35.42653,-97.08072,Mcloud,OK,TRUE,11489,52.8,Pottawatomie,84.058
74852,35.12844,-97.01301,Macomb,OK,TRUE,1598,7.8,Pottawatomie,78.6
74854,35.11527,-96.762,Maud,OK,TRUE,2038,9.3,Seminole,84.997
74855,35.51911,-96.90376,Meeker,OK,TRUE,4249,15.6,Lincoln,105.23
74856,34.39853,-96.81829,Mill Creek,OK,TRUE,842,1.7,Johnston,188.157
74857,35.34132,-97.19576,Newalla,OK,TRUE,9931,65.8,Cleveland,58.315
74859,35.46237,-96.31792,Okemah,OK,TRUE,5671,7.2,Okfuskee,306.015
74860,35.52788,-96.56913,Paden,OK,TRUE,1664,7.4,Okfuskee,86.567
74864,35.4921,-96.70269,Prague,OK,TRUE,4833,15.9,Lincoln,117.627
74865,34.60599,-96.80922,Roff,OK,TRUE,1894,4.6,Pontotoc,160.478
74866,35.06647,-96.84691,Saint Louis,OK,TRUE,74,9.7,Pottawatomie,2.937
74867,34.96335,-96.54663,Sasakwa,OK,TRUE,595,2.5,Seminole,91.929
74868,35.26699,-96.64193,Seminole,OK,TRUE,12543,22.9,Seminole,211.232
74869,35.59117,-96.75763,Sparks,OK,TRUE,536,4.7,Lincoln,43.739
74871,34.59942,-96.5528,Stonewall,OK,TRUE,2349,5,Pontotoc,181.771
74872,34.77989,-96.97913,Stratford,OK,TRUE,2901,7.6,Garvin,147.715
74873,35.22396,-96.97975,Tecumseh,OK,TRUE,10924,30.8,Pottawatomie,137.014
74875,35.8751,-96.95877,Tryon,OK,TRUE,945,7.8,Lincoln,46.887
74878,35.00768,-97.06999,Wanette,OK,TRUE,1778,6,Pottawatomie,115.3
74880,35.38039,-96.1212,Weleetka,OK,TRUE,1840,6.8,Okfuskee,104.054
74881,35.72136,-97.08264,Wellston,OK,TRUE,5297,12.6,Lincoln,162.115
74883,35.22766,-96.24346,Wetumka,OK,TRUE,2226,5.4,Hughes,159.066
74884,35.18635,-96.51882,Wewoka,OK,TRUE,5474,16,Seminole,132.212
74901,35.32798,-94.47166,Arkoma,OK,TRUE,1976,38.9,Le Flore,19.618
74902,35.24568,-94.47715,Pocola,OK,TRUE,4423,56.6,Le Flore,30.179
74930,35.18409,-94.77573,Bokoshe,OK,TRUE,1774,10,Le Flore,68.244
74931,35.69226,-94.76459,Bunch,OK,TRUE,1012,4.3,Adair,90.214
74932,35.14701,-94.53501,Cameron,OK,TRUE,2527,12.1,Le Flore,80.844
74935,34.95433,-94.89687,Fanshawe,OK,TRUE,166,8.4,Le Flore,7.61
74936,35.39042,-94.72772,Gans,OK,TRUE,1330,20.3,Sequoyah,25.256
74937,34.83303,-94.58321,Heavener,OK,TRUE,5220,10,Le Flore,200.716
74939,34.70875,-94.63843,Hodgen,OK,TRUE,1289,4,Le Flore,123.371
74940,34.94979,-94.63167,Howe,OK,TRUE,2504,16.3,Le Flore,59.457
74941,35.26453,-94.87854,Keota,OK,TRUE,2482,8.3,Haskell,115.756
74942,34.89799,-94.97661,Leflore,OK,TRUE,145,40.7,Le Flore,1.375
74943,35.1007,-95.106,Lequire,OK,TRUE,94,35.8,Haskell,1.014
74944,35.12421,-95.00779,Mccurtain,OK,TRUE,1116,3.6,Haskell,120.079
74945,35.58232,-94.81864,Marble City,OK,TRUE,165,156.8,Sequoyah,0.406
74946,35.39613,-94.45093,Moffett,OK,TRUE,33,11.9,Sequoyah,1.07
74947,34.99149,-94.51589,Monroe,OK,TRUE,115,82.4,Le Flore,0.539
74948,35.46207,-94.56284,Muldrow,OK,TRUE,12382,22,Sequoyah,217.096
74949,34.68324,-94.7739,Muse,OK,TRUE,214,1.9,Le Flore,43.511
74951,35.17099,-94.66482,Panama,OK,TRUE,1508,129.9,Le Flore,4.483
74953,35.03931,-94.57156,Poteau,OK,TRUE,12406,40.2,Le Flore,119.141
74954,35.41596,-94.49043,Roland,OK,TRUE,5105,94.6,Sequoyah,20.847
74955,35.50213,-94.75547,Sallisaw,OK,TRUE,13864,25.4,Sequoyah,211.117
74956,35.09487,-94.77334,Shady Point,OK,TRUE,1882,11.4,Le Flore,63.556
74957,34.52522,-94.65558,Smithville,OK,TRUE,834,1.4,Le Flore,231.584
74959,35.26288,-94.63326,Spiro,OK,TRUE,6375,26.6,Le Flore,92.594
74960,35.80995,-94.65027,Stilwell,OK,TRUE,11971,15.4,Adair,300.59
74962,35.53703,-94.94717,Vian,OK,TRUE,4398,11,Sequoyah,154.279
74963,34.41424,-94.56322,Watson,OK,TRUE,689,4.6,McCurtain,57.827
74964,36.11493,-94.6665,Watts,OK,TRUE,2241,10.9,Adair,79.059
74965,35.99605,-94.62553,Westville,OK,TRUE,4793,16.6,Adair,111.703
74966,34.89556,-94.86894,Wister,OK,TRUE,3456,5,Le Flore,264.427
75001,32.96015,-96.83808,Addison,TX,TRUE,16872,1736,Dallas,3.752
75002,33.08946,-96.60639,Allen,TX,TRUE,75057,771.1,Collin,37.586
75006,32.96165,-96.89717,Carrollton,TX,TRUE,47807,1081.2,Dallas,17.072
75007,33.00498,-96.8959,Carrollton,TX,TRUE,54646,1772.1,Denton,11.906
75009,33.3384,-96.75185,Celina,TX,TRUE,34260,134,Collin,98.739
75010,33.03058,-96.90148,Carrollton,TX,TRUE,33326,1888.8,Denton,6.814
75013,33.11463,-96.69413,Allen,TX,TRUE,49796,1278.1,Collin,15.047
75019,32.96183,-96.984,Coppell,TX,TRUE,44917,1009.1,Dallas,17.187
75020,33.77264,-96.60391,Denison,TX,TRUE,24835,157.1,Grayson,61.04
75021,33.72686,-96.47552,Denison,TX,TRUE,9173,60.6,Grayson,58.39
75022,33.02554,-97.11871,Flower Mound,TX,TRUE,26090,515.4,Denton,19.546
75023,33.05657,-96.73286,Plano,TX,TRUE,49229,2066.3,Collin,9.199
75024,33.07712,-96.80826,Plano,TX,TRUE,45652,1360.8,Collin,12.953
75025,33.09057,-96.74061,Plano,TX,TRUE,53202,2150.1,Collin,9.554
75028,33.03382,-97.0629,Flower Mound,TX,TRUE,49094,1218.3,Denton,15.559
75032,32.85756,-96.42858,Rockwall,TX,TRUE,39865,319.8,Rockwall,48.126
75033,33.18471,-96.84404,Frisco,TX,TRUE,52795,929.8,Denton,21.937
75034,33.12084,-96.83778,Frisco,TX,TRUE,53818,1303.3,Collin,15.944
75035,33.15814,-96.7734,Frisco,TX,TRUE,89682,1390.5,Collin,24.902
75036,33.13339,-96.91453,Frisco,TX,TRUE,33496,1193.2,Denton,10.839
75038,32.87231,-96.97946,Irving,TX,TRUE,32755,1655.7,Dallas,7.638
75039,32.88592,-96.94042,Irving,TX,TRUE,24164,1641.4,Dallas,5.684
75040,32.92797,-96.62006,Garland,TX,TRUE,64606,1589.1,Dallas,15.693
75041,32.88101,-96.65149,Garland,TX,TRUE,32943,1605.2,Dallas,7.924
75042,32.91401,-96.67466,Garland,TX,TRUE,38112,1928,Dallas,7.632
75043,32.8571,-96.57986,Garland,TX,TRUE,63152,1662.5,Dallas,14.553
75044,32.96299,-96.6531,Garland,TX,TRUE,47529,1738.4,Dallas,10.556
75048,32.9704,-96.58139,Sachse,TX,TRUE,30993,1229.7,Dallas,9.728
75050,32.77428,-97.0037,Grand Prairie,TX,TRUE,44889,671.1,Dallas,25.816
75051,32.72635,-96.99375,Grand Prairie,TX,TRUE,40884,1250.3,Dallas,12.626
75052,32.66455,-97.02809,Grand Prairie,TX,TRUE,97278,1420.3,Dallas,26.445
75054,32.60036,-97.03409,Grand Prairie,TX,TRUE,18388,1199.9,Dallas,5.916
75056,33.07541,-96.90978,The Colony,TX,TRUE,69628,1137.7,Denton,23.63
75057,33.05012,-96.9772,Lewisville,TX,TRUE,17958,520.3,Denton,13.325
75058,33.4473,-96.73546,Gunter,TX,TRUE,3625,26,Grayson,53.838
75060,32.79774,-96.95295,Irving,TX,TRUE,47591,1520.3,Dallas,12.086
75061,32.82607,-96.96563,Irving,TX,TRUE,56013,1862.4,Dallas,11.612
75062,32.847,-96.95813,Irving,TX,TRUE,52116,1899.8,Dallas,10.592
75063,32.90797,-96.9961,Irving,TX,TRUE,45849,875.1,Dallas,20.229
75065,33.11108,-97.01277,Lake Dallas,TX,TRUE,13657,637.6,Denton,8.272
75067,33.01416,-97.00268,Lewisville,TX,TRUE,66913,1915.1,Denton,13.49
75068,33.17713,-96.95228,Little Elm,TX,TRUE,72710,1007.4,Denton,27.867
75069,33.16805,-96.59671,Mckinney,TX,TRUE,40032,459,Collin,33.668
75070,33.15587,-96.69742,Mckinney,TX,TRUE,64078,2192.8,Collin,11.283
75071,33.24558,-96.62951,Mckinney,TX,TRUE,72964,380,Collin,74.177
75072,33.1875,-96.70099,Mckinney,TX,TRUE,55087,1763.8,Collin,12.059
75074,33.03298,-96.67304,Plano,TX,TRUE,53831,1301.2,Collin,15.979
75075,33.02163,-96.74043,Plano,TX,TRUE,38135,1517.9,Collin,9.701
75076,33.79608,-96.71913,Pottsboro,TX,TRUE,7989,61.3,Grayson,50.331
75077,33.07921,-97.06401,Lewisville,TX,TRUE,42950,1176.5,Denton,14.096
75078,33.24526,-96.80791,Prosper,TX,TRUE,53011,648.3,Collin,31.611
75080,32.97382,-96.7416,Richardson,TX,TRUE,52569,1794.3,Dallas,11.312
75081,32.94969,-96.70899,Richardson,TX,TRUE,36544,1565.4,Dallas,9.013
75082,32.99208,-96.66536,Richardson,TX,TRUE,29618,1394.8,Collin,8.199
75087,32.94581,-96.44136,Rockwall,TX,TRUE,44326,581.2,Rockwall,29.449
75088,32.89368,-96.53929,Rowlett,TX,TRUE,28075,1168.6,Dallas,9.276
75089,32.93195,-96.54435,Rowlett,TX,TRUE,35619,1136.4,Dallas,12.108
75090,33.6054,-96.54657,Sherman,TX,TRUE,26594,130.7,Grayson,78.536
75092,33.64869,-96.70011,Sherman,TX,TRUE,28342,96,Grayson,113.957
75093,33.03521,-96.80943,Plano,TX,TRUE,47954,1296.4,Collin,14.284
75094,33.01871,-96.61481,Plano,TX,TRUE,24200,1303.7,Collin,7.164
75098,33.01432,-96.53531,Wylie,TX,TRUE,69325,836.2,Collin,32.032
75101,32.27003,-96.70239,Bardwell,TX,TRUE,963,449.9,Ellis,0.826
75102,32.08274,-96.63999,Barry,TX,TRUE,1583,8.9,Navarro,68.975
75103,32.51201,-95.88363,Canton,TX,TRUE,16824,33.1,Van Zandt,196.451
75104,32.58295,-96.96712,Cedar Hill,TX,TRUE,49228,515.1,Dallas,36.902
75105,32.26717,-96.36682,Chatfield,TX,TRUE,216,2.1,Navarro,39.616
75109,32.04246,-96.35622,Corsicana,TX,TRUE,5344,17.2,Navarro,119.795
75110,32.08071,-96.52344,Corsicana,TX,TRUE,31552,88.6,Navarro,137.498
75114,32.60769,-96.44322,Crandall,TX,TRUE,9333,83.8,Kaufman,42.977
75115,32.59831,-96.86433,Desoto,TX,TRUE,56211,1031.1,Dallas,21.052
75116,32.66013,-96.91402,Duncanville,TX,TRUE,19954,1510.1,Dallas,5.102
75117,32.71005,-95.85268,Edgewood,TX,TRUE,5109,39.9,Van Zandt,49.409
75119,32.32293,-96.59107,Ennis,TX,TRUE,31866,46.6,Ellis,264.183
75124,32.32579,-95.96932,Eustace,TX,TRUE,5981,25.9,Henderson,89.19
75125,32.52983,-96.61563,Ferris,TX,TRUE,7873,40.4,Ellis,75.255
75126,32.74361,-96.45289,Forney,TX,TRUE,84799,401.1,Kaufman,81.568
75127,32.6926,-95.79262,Fruitvale,TX,TRUE,1576,22.8,Van Zandt,26.715
75132,32.93865,-96.38046,Fate,TX,TRUE,0,0,Rockwall,0.113
